code,direct,opentime,openprice,closetime,closeprice,qty,profit,maxprofit,maxloss,totalprofit,entertag,exittag,openbarno,closebarno
CFFEX.IF.HOT,LONG,201608111000,3263.6,201608170940,3346,2,49440,96120,-24960,-262206,DT_EnterLong,DT_ExitLong,7157,7345
CFFEX.IF.HOT,LONG,201608231025,3337.6,201609061005,3284,2,-32160,1800,-52560,-294457,DT_EnterLong,DT_ExitLong,7546,8022
CFFEX.IF.HOT,LONG,201609140940,3202.8,201609141415,3194.2,2,-5160,5760,-6480,-299706,DT_EnterLong,DT_ExitLong,8305,8342
CFFEX.IF.HOT,LONG,201609190940,3210.8,201609260940,3230.8,2,12000,41280,-3360,-287794,DT_EnterLong,DT_ExitLong,8353,8593
CFFEX.IF.HOT,LONG,201609271435,3217.8,201609281450,3215.6,2,-1320,7080,-2760,-289203,DT_EnterLong,DT_ExitLong,8682,8733
CFFEX.IF.HOT,LONG,201609290940,3233.6,201610100950,3244,2,6240,33840,-12000,-283053,DT_EnterLong,DT_ExitLong,8737,8835
CFFEX.IF.HOT,SHORT,201610121410,3282.4,201610130945,3299.8,2,-10440,1200,-14760,-293583,DT_EnterShort,DT_ExitShort,8965,8978
CFFEX.IF.HOT,LONG,201610140940,3289.6,201610141130,3274.8,2,-8880,720,-9720,-302554,DT_EnterLong,DT_ExitLong,9025,9047
CFFEX.IF.HOT,SHORT,201610171420,3284,201610210940,3283,2,600,12600,-30600,-302045,DT_EnterShort,DT_ExitShort,9111,9265
CFFEX.IF.HOT,LONG,201610240940,3318.4,201610261425,3327.6,2,5520,29640,-9120,-296616,DT_EnterLong,DT_ExitLong,9313,9448
CFFEX.IF.HOT,LONG,201610271430,3325.4,201610310940,3295.2,2,-18120,17640,-20040,-314828,DT_EnterLong,DT_ExitLong,9497,9553
CFFEX.IF.HOT,LONG,201611010950,3328.8,201611170940,3383.6,2,32880,72480,-18720,-282040,DT_EnterLong,DT_ExitLong,9603,10177
CFFEX.IF.HOT,SHORT,201611180940,3396,201611291440,3580,2,-110400,7080,-110400,-392537,DT_EnterShort,DT_ExitShort,10225,10603
CFFEX.IF.HOT,LONG,201612060940,3475.6,201612070945,3452,2,-14160,360,-17760,-406792,DT_EnterLong,DT_ExitLong,10801,10850
CFFEX.IF.HOT,SHORT,201612090940,3450,201612280940,3296.6,2,92040,129720,-28560,-314845,DT_EnterShort,DT_ExitShort,10945,11569
CFFEX.IF.HOT,SHORT,201612281445,3270.4,201612300940,3299.4,2,-17400,1920,-21840,-332336,DT_EnterShort,DT_ExitShort,11612,11665
CFFEX.IF.HOT,LONG,201701030940,3302.4,201701111305,3329.4,2,16200,38040,-1800,-316228,DT_EnterLong,DT_ExitLong,11713,12024
CFFEX.IF.HOT,SHORT,201701160945,3293.2,201701230940,3359,2,-39480,50040,-41880,-355799,DT_EnterShort,DT_ExitShort,12146,12385
CFFEX.IF.HOT,LONG,201701260940,3378.2,201702030940,3370.4,2,-4680,9960,-4920,-360572,DT_EnterLong,DT_ExitLong,12529,12577
CFFEX.IF.HOT,LONG,201702060940,3366.6,201702211445,3457.6,2,54600,65520,-22080,-306067,DT_EnterLong,DT_ExitLong,12625,13196
CFFEX.IF.HOT,LONG,201702221435,3466.6,201702231410,3443.6,2,-13800,1800,-15360,-319962,DT_EnterLong,DT_ExitLong,13242,13285
CFFEX.IF.HOT,LONG,201703071410,3427.4,201703130950,3398.4,2,-17400,5280,-22920,-337456,DT_EnterLong,DT_ExitLong,13669,13827
CFFEX.IF.HOT,LONG,201703160940,3460,201703300945,3448,2,-7200,20640,-38280,-344752,DT_EnterLong,DT_ExitLong,13969,14450
CFFEX.IF.HOT,LONG,201704050940,3482,201704060940,3503.4,2,12840,17520,-6120,-332008,DT_EnterLong,DT_ExitLong,14545,14593
CFFEX.IF.HOT,SHORT,201704110940,3507,201704201435,3445,2,37200,51000,-7080,-294904,DT_EnterShort,DT_ExitShort,14737,15114
CFFEX.IF.HOT,SHORT,201704240940,3429,201704250940,3421.6,2,4440,18480,0,-290558,DT_EnterShort,DT_ExitShort,15169,15217
CFFEX.IF.HOT,SHORT,201705030940,3402.4,201705030950,3414.6,2,-7320,3720,-7200,-297972,DT_EnterShort,DT_ExitShort,15457,15459
CFFEX.IF.HOT,SHORT,201705101425,3337.6,201705150940,3388.8,2,-30720,16560,-30720,-328785,DT_EnterShort,DT_ExitShort,15736,15841
CFFEX.IF.HOT,SHORT,201705160940,3379,201705220950,3391.6,2,-7560,5400,-31320,-336439,DT_EnterShort,DT_ExitShort,15889,16083
CFFEX.IF.HOT,LONG,201705310940,3500,201706201430,3516.2,2,9720,58800,-26400,-326816,DT_EnterLong,DT_ExitLong,16321,17033
CFFEX.IF.HOT,SHORT,201706210940,3523,201706261435,3646.6,2,-74160,6480,-75480,-401074,DT_EnterShort,DT_ExitShort,17041,17226
CFFEX.IF.HOT,LONG,201706301345,3640,201707061305,3612.8,2,-16320,9240,-33360,-417495,DT_EnterLong,DT_ExitLong,17408,17592
CFFEX.IF.HOT,LONG,201707100950,3635.2,201707121410,3631.8,2,-2040,34680,-6120,-419635,DT_EnterLong,DT_ExitLong,17667,17797
CFFEX.IF.HOT,SHORT,201707170950,3644.8,201708020940,3758.2,2,-68040,13560,-69960,-487777,DT_EnterShort,DT_ExitShort,17907,18481
CFFEX.IF.HOT,SHORT,201708101305,3672.2,201708210940,3730.4,2,-34920,27720,-38520,-522799,DT_EnterShort,DT_ExitShort,18792,19105
CFFEX.IF.HOT,SHORT,201708221010,3714.2,201709141000,3856.4,2,-85320,480,-97440,-608224,DT_EnterShort,DT_ExitShort,19159,19973
CFFEX.IF.HOT,LONG,201709180940,3844,201709251415,3814.8,2,-17520,16680,-24840,-625849,DT_EnterLong,DT_ExitLong,20065,20342
CFFEX.IF.HOT,LONG,201710090940,3915.4,201710181440,3922.4,2,4200,17160,-27960,-621758,DT_EnterLong,DT_ExitLong,20545,20923
CFFEX.IF.HOT,LONG,201710181500,3930,201711200945,4081.6,2,90960,127080,-14880,-530908,DT_EnterLong,DT_ExitLong,20927,21986
CFFEX.IF.HOT,SHORT,201711270940,4066.6,201712040945,3991,2,45360,58920,-5040,-485659,DT_EnterShort,DT_ExitShort,22225,22466
CFFEX.IF.HOT,LONG,201712050940,4006.6,201801191445,4297.6,2,174600,194040,-40560,-311174,DT_EnterLong,DT_ExitLong,22513,24092
CFFEX.IF.HOT,SHORT,201802020940,4207,201802130940,3913.6,2,176040,309960,-45480,-135246,DT_EnterShort,DT_ExitShort,24529,24865
CFFEX.IF.HOT,SHORT,201802230940,4031,201803141420,4082.8,2,-31080,36600,-67800,-166438,DT_EnterShort,DT_ExitShort,25009,25671
CFFEX.IF.HOT,LONG,201803150940,4066.4,201803161410,4050.4,2,-9600,20160,-9840,-176150,DT_EnterLong,DT_ExitLong,25681,25765
CFFEX.IF.HOT,SHORT,201803230940,3850,201804020950,3902,2,-31200,54240,-41280,-207457,DT_EnterShort,DT_ExitShort,25969,26259
CFFEX.IF.HOT,LONG,201804230945,3761.4,201804260940,3810,2,29160,50760,-29520,-178401,DT_EnterLong,DT_ExitLong,26882,27025
CFFEX.IF.HOT,SHORT,201804260945,3798.2,201805080940,3845.4,2,-28320,56760,-34080,-206827,DT_EnterShort,DT_ExitShort,27026,27313
CFFEX.IF.HOT,SHORT,201805111435,3875.4,201805140940,3916,2,-24360,1560,-26160,-231294,DT_EnterShort,DT_ExitShort,27498,27505
CFFEX.IF.HOT,SHORT,201805150940,3909,201805151445,3918.2,2,-5520,10800,-6960,-236922,DT_EnterShort,DT_ExitShort,27553,27596
CFFEX.IF.HOT,LONG,201806070940,3842.8,201806191440,3546.2,2,-177960,7080,-184200,-414984,DT_EnterLong,DT_ExitLong,28369,28747
CFFEX.IF.HOT,LONG,201806281050,3422,201807160940,3503.2,2,48720,51600,-92640,-366360,DT_EnterLong,DT_ExitLong,29055,29617
CFFEX.IF.HOT,SHORT,201807160945,3480.4,201807301000,3541,2,-36360,64320,-68640,-402817,DT_EnterShort,DT_ExitShort,29618,30101
CFFEX.IF.HOT,LONG,201807311350,3528.4,201808230950,3295,2,-140040,14160,-203040,-542951,DT_EnterLong,DT_ExitLong,30177,30963
CFFEX.IF.HOT,LONG,201808300940,3389,201809111005,3222.2,2,-100080,1200,-104400,-643122,DT_EnterLong,DT_ExitLong,31201,31590
CFFEX.IF.HOT,LONG,201809180940,3212.8,201810290945,3132.6,2,-48120,148080,-112560,-691330,DT_EnterLong,DT_ExitLong,31825,32930
CFFEX.IF.HOT,LONG,201811221405,3215.4,201812041310,3253.6,2,22920,42720,-61680,-668499,DT_EnterLong,DT_ExitLong,33828,34201
CFFEX.IF.HOT,LONG,201812100940,3170.2,201812250940,2995,2,-105120,43440,-109560,-773704,DT_EnterLong,DT_ExitLong,34369,34897
CFFEX.IF.HOT,LONG,201812251400,3002.6,201901150940,3072.8,2,42120,73800,-36240,-731668,DT_EnterLong,DT_ExitLong,34931,35521
CFFEX.IF.HOT,LONG,201901150950,3084,201901170940,3127.8,2,26280,30600,-6840,-705474,DT_EnterLong,DT_ExitLong,35523,35617
CFFEX.IF.HOT,LONG,201901171130,3146.2,201903061410,3795.4,2,389520,448080,-21120,-316050,DT_EnterLong,DT_ExitLong,35639,37045
CFFEX.IF.HOT,SHORT,201903211405,3837,201903290940,3751.6,2,51240,90720,-14880,-264914,DT_EnterShort,DT_ExitShort,37572,37825
CFFEX.IF.HOT,LONG,201904031430,4019.2,201904190945,4080,2,36480,69480,-40800,-228546,DT_EnterLong,DT_ExitLong,38009,38498
CFFEX.IF.HOT,LONG,201904191000,4124.4,201904301415,3899.4,2,-135000,6000,-145320,-363657,DT_EnterLong,DT_ExitLong,38501,38870
CFFEX.IF.HOT,LONG,201905060940,3804,201905140950,3640,2,-98400,0,-143760,-462159,DT_EnterLong,DT_ExitLong,38881,39171
CFFEX.IF.HOT,LONG,201905161440,3709.6,201905200955,3585,2,-74760,3480,-79080,-537020,DT_EnterLong,DT_ExitLong,39307,39364
CFFEX.IF.HOT,SHORT,201905230940,3578.4,201905240940,3586.2,2,-4680,19560,-16320,-541799,DT_EnterShort,DT_ExitShort,39505,39553
CFFEX.IF.HOT,SHORT,201905270940,3545.6,201905270945,3571.2,2,-15360,2280,-20760,-557257,DT_EnterShort,DT_ExitShort,39601,39602
CFFEX.IF.HOT,LONG,201906030950,3652.4,201906041445,3573.2,2,-47520,5520,-52080,-604877,DT_EnterLong,DT_ExitLong,39843,39932
CFFEX.IF.HOT,SHORT,201906130945,3662,201906190940,3765.4,2,-62040,21120,-72000,-667019,DT_EnterShort,DT_ExitShort,40178,40369
CFFEX.IF.HOT,LONG,201906270940,3794.6,201907030940,3885.2,2,54360,79440,-8160,-612765,DT_EnterLong,DT_ExitLong,40657,40849
CFFEX.IF.HOT,SHORT,201907080940,3831.6,201907110955,3809,2,13560,50640,-1440,-599311,DT_EnterShort,DT_ExitShort,40993,41140
CFFEX.IF.HOT,LONG,201907121000,3801.2,201907150940,3745.2,2,-33600,9840,-37200,-633015,DT_EnterLong,DT_ExitLong,41189,41233
CFFEX.IF.HOT,SHORT,201907170940,3782.2,201907170945,3802.2,2,-12000,360,-13320,-645120,DT_EnterShort,DT_ExitShort,41329,41330
CFFEX.IF.HOT,LONG,201907190955,3797.4,201907220940,3799,2,960,19440,-19440,-644264,DT_EnterLong,DT_ExitLong,41428,41473
CFFEX.IF.HOT,LONG,201907240940,3817,201908220955,3768.2,2,-29280,43080,-146520,-673649,DT_EnterLong,DT_ExitLong,41569,42580
CFFEX.IF.HOT,LONG,201908230945,3807,201908290945,3784.2,2,-13680,26280,-37800,-687434,DT_EnterLong,DT_ExitLong,42626,42818
CFFEX.IF.HOT,LONG,201908300940,3814.8,201909040945,3846,2,18720,32280,-29280,-668820,DT_EnterLong,DT_ExitLong,42865,43010
CFFEX.IF.HOT,SHORT,201909100940,3959,201909231435,3878.4,2,48360,54840,-17160,-620568,DT_EnterShort,DT_ExitShort,43201,43626
CFFEX.IF.HOT,LONG,201909251440,3888.2,201910291350,3908.8,2,12360,60240,-57360,-608315,DT_EnterLong,DT_ExitLong,43723,44625
CFFEX.IF.HOT,SHORT,201910300945,3880.2,201911010945,3883.4,2,-1920,9120,-11040,-610343,DT_EnterShort,DT_ExitShort,44642,44738
CFFEX.IF.HOT,LONG,201911051040,3997.4,201911061410,3988,2,-5640,25440,-7800,-616093,DT_EnterLong,DT_ExitLong,44845,44917
CFFEX.IF.HOT,LONG,201911191455,3950.4,201911290950,3848.8,2,-60960,1920,-73320,-677160,DT_EnterLong,DT_ExitLong,45358,45699
CFFEX.IF.HOT,LONG,201912130940,3938.6,201912181405,4048,2,65640,85440,-1440,-611631,DT_EnterLong,DT_ExitLong,46177,46356
CFFEX.IF.HOT,LONG,201912241425,4005.8,201912251405,3992,2,-8280,3240,-9840,-620021,DT_EnterLong,DT_ExitLong,46552,46596
CFFEX.IF.HOT,LONG,201912311435,4114.8,202001220940,4087.2,2,-16560,72120,-18000,-636694,DT_EnterLong,DT_ExitLong,46794,47473
CFFEX.IF.HOT,LONG,202002040940,3713,202002240945,4122.2,2,245520,287760,-4200,-391282,DT_EnterLong,DT_ExitLong,47617,48290
CFFEX.IF.HOT,LONG,202002280940,4012,202003090940,4034,2,13200,119760,-62400,-378193,DT_EnterLong,DT_ExitLong,48481,48769
CFFEX.IF.HOT,LONG,202003100940,4032.2,202003111310,4044.2,2,7200,37680,-49560,-371105,DT_EnterLong,DT_ExitLong,48817,48889
CFFEX.IF.HOT,LONG,202003130940,3748.4,202004100940,3771.4,2,13800,109560,-162840,-357408,DT_EnterLong,DT_ExitLong,48961,49873
CFFEX.IF.HOT,SHORT,202004171415,3812,202004270955,3803,2,5400,49800,-1800,-352114,DT_EnterShort,DT_ExitShort,50150,50404
CFFEX.IF.HOT,SHORT,202004280955,3776.8,202004290955,3840.8,2,-38400,19920,-39600,-390619,DT_EnterShort,DT_ExitShort,50452,50500
CFFEX.IF.HOT,LONG,202004300940,3877.8,202005200940,3908.8,2,18600,69720,-12600,-372126,DT_EnterLong,DT_ExitLong,50545,51073
CFFEX.IF.HOT,SHORT,202005201420,3894.6,202005280940,3823.2,2,42840,75600,-11280,-329393,DT_EnterShort,DT_ExitShort,51111,51361
CFFEX.IF.HOT,LONG,202006010940,3896.8,202006110940,3994,2,58320,77520,-5880,-271182,DT_EnterLong,DT_ExitLong,51457,51841
CFFEX.IF.HOT,SHORT,202006171040,3984,202006181120,4032,2,-28800,2640,-30000,-300092,DT_EnterShort,DT_ExitShort,52045,52101
CFFEX.IF.HOT,SHORT,202006290940,4079,202007021430,4312.4,2,-140040,16080,-243960,-440248,DT_EnterShort,DT_ExitShort,52321,52505
CFFEX.IF.HOT,LONG,202007081425,4759,202007231030,4619.4,2,-83760,77160,-165600,-524137,DT_EnterLong,DT_ExitLong,52696,53195
CFFEX.IF.HOT,LONG,202007290955,4574.8,202008050945,4712.8,2,82800,124920,-3480,-441466,DT_EnterLong,DT_ExitLong,53380,53618
CFFEX.IF.HOT,SHORT,202008060950,4720,202008250940,4763.2,2,-25920,107040,-74160,-467516,DT_EnterShort,DT_ExitShort,53667,54289
CFFEX.IF.HOT,LONG,202008280950,4726,202009071415,4687.8,2,-22920,103200,-26880,-490566,DT_EnterLong,DT_ExitLong,54435,54758
CFFEX.IF.HOT,LONG,202009181320,4666,202010150945,4802.2,2,81720,107520,-84000,-408977,DT_EnterLong,DT_ExitLong,55179,55778
CFFEX.IF.HOT,LONG,202010160940,4800.2,202010161125,4767.4,2,-19680,6600,-22920,-428789,DT_EnterLong,DT_ExitLong,55825,55846
CFFEX.IF.HOT,SHORT,202010210940,4759.4,202011041115,4794,2,-20760,83040,-24360,-449681,DT_EnterShort,DT_ExitShort,55969,56468
CFFEX.IF.HOT,LONG,202011050940,4865.2,202011060940,4848.4,2,-10080,8280,-31920,-459895,DT_EnterLong,DT_ExitLong,56497,56545
CFFEX.IF.HOT,LONG,202011090940,4927.6,202011111355,4909.6,2,-10800,39240,-13560,-470831,DT_EnterLong,DT_ExitLong,56593,56722
CFFEX.IF.HOT,SHORT,202011121015,4894.6,202011170935,4875.8,2,11280,56040,-12840,-459686,DT_EnterShort,DT_ExitShort,56744,56880
CFFEX.IF.HOT,SHORT,202011171435,4848,202011180940,4888.8,2,-24480,360,-24480,-484300,DT_EnterShort,DT_ExitShort,56922,56929
CFFEX.IF.HOT,SHORT,202011181410,4872.4,202011250945,5002.8,2,-78240,11400,-95760,-562676,DT_EnterShort,DT_ExitShort,56965,57170
CFFEX.IF.HOT,SHORT,202012040940,5037.4,202012141410,4920.4,2,70200,112320,-26160,-492614,DT_EnterShort,DT_ExitShort,57505,57829
CFFEX.IF.HOT,LONG,202012171050,4978.8,202012181320,4986.4,2,4560,31200,-2400,-488191,DT_EnterLong,DT_ExitLong,57951,58011
CFFEX.IF.HOT,LONG,202012251045,5010,202101110940,5488.6,2,287160,332160,0,-201176,DT_EnterLong,DT_ExitLong,58238,58705
CFFEX.IF.HOT,SHORT,202101151120,5454.2,202101251015,5551.4,2,-58320,37800,-73680,-259648,DT_EnterShort,DT_ExitShort,58917,59192
CFFEX.IF.HOT,LONG,202101270940,5505.6,202101280940,5427.2,2,-47040,4200,-49440,-306839,DT_EnterLong,DT_ExitLong,59281,59329
CFFEX.IF.HOT,LONG,202102030950,5468.8,202102031010,5445,2,-14280,240,-18960,-321269,DT_EnterLong,DT_ExitLong,59523,59527
CFFEX.IF.HOT,SHORT,202103050940,5168,202103110955,5073.4,2,56760,147000,-88920,-264651,DT_EnterShort,DT_ExitShort,60337,60532
CFFEX.IF.HOT,SHORT,202103150945,5049,202103171005,5088.8,2,-23880,45240,-27480,-288671,DT_EnterShort,DT_ExitShort,60626,60726
CFFEX.IF.HOT,LONG,202103230945,4998,202103250940,4895.6,2,-61440,12000,-68280,-350247,DT_EnterLong,DT_ExitLong,60914,61009
CFFEX.IF.HOT,LONG,202103250950,4903.6,202103290945,4992.8,2,53520,85320,-18600,-296864,DT_EnterLong,DT_ExitLong,61011,61106
CFFEX.IF.HOT,SHORT,202104070940,5083.4,202104120945,5035.6,2,28680,54840,-11760,-268323,DT_EnterShort,DT_ExitShort,61393,61538
CFFEX.IF.HOT,SHORT,202104220940,5066.2,202104230955,5113.4,2,-28320,16200,-30000,-296784,DT_EnterShort,DT_ExitShort,61921,61972
CFFEX.IF.HOT,SHORT,202105101320,4956.6,202105170940,5129.6,2,-103800,24120,-104760,-400723,DT_EnterShort,DT_ExitShort,62379,62593
CFFEX.IF.HOT,SHORT,202105180945,5159.6,202105200940,5167.2,2,-4560,20400,-8040,-405426,DT_EnterShort,DT_ExitShort,62642,62737
CFFEX.IF.HOT,SHORT,202105200950,5135,202105271100,5375,2,-144000,41280,-148440,-549571,DT_EnterShort,DT_ExitShort,62739,62993
CFFEX.IF.HOT,LONG,202105281315,5350.2,202106150950,5198.4,2,-91080,1680,-98640,-640796,DT_EnterLong,DT_ExitLong,63050,63555
CFFEX.IF.HOT,SHORT,202106151000,5163.6,202106250940,5148,2,9360,84840,-3720,-631578,DT_EnterShort,DT_ExitShort,63557,63937
CFFEX.IF.HOT,SHORT,202106290945,5195,202107151105,5117.2,2,46680,120000,-15600,-585041,DT_EnterShort,DT_ExitShort,64034,64626
CFFEX.IF.HOT,SHORT,202107190940,5049,202107220940,5137.6,2,-53160,18240,-61800,-638341,DT_EnterShort,DT_ExitShort,64705,64849
CFFEX.IF.HOT,SHORT,202107230940,5105.4,202107300940,4773.2,2,199320,269280,-1440,-439158,DT_EnterShort,DT_ExitShort,64897,65137
CFFEX.IF.HOT,LONG,202108041005,4918.6,202108050940,4888.8,2,-17880,18360,-23760,-457173,DT_EnterLong,DT_ExitLong,65286,65329
CFFEX.IF.HOT,LONG,202108090945,4908.8,202108121100,4943,2,20520,73680,-14280,-436789,DT_EnterLong,DT_ExitLong,65426,65585
CFFEX.IF.HOT,SHORT,202108130940,4900,202108170950,4928,2,-16800,15600,-29520,-453725,DT_EnterShort,DT_ExitShort,65617,65715
CFFEX.IF.HOT,SHORT,202108191030,4810.6,202109031030,4880.8,2,-42120,78000,-52800,-495978,DT_EnterShort,DT_ExitShort,65819,66347
CFFEX.IF.HOT,LONG,202109060945,4869,202109070940,4910.6,2,24960,41400,-3360,-471153,DT_EnterLong,DT_ExitLong,66386,66433
CFFEX.IF.HOT,LONG,202109130940,5029.2,202109131005,4986.2,2,-25800,3360,-26400,-497091,DT_EnterLong,DT_ExitLong,66625,66630
CFFEX.IF.HOT,SHORT,202109140950,4955.4,202109220940,4789.6,2,99480,108240,-31920,-397746,DT_EnterShort,DT_ExitShort,66675,66865
CFFEX.IF.HOT,LONG,202109240940,4849.6,202109290940,4833.8,2,-9480,46560,-13560,-407360,DT_EnterLong,DT_ExitLong,66961,67105
CFFEX.IF.HOT,LONG,202110081035,4920.2,202110111440,4939.6,2,11640,41880,-38400,-395856,DT_EnterLong,DT_ExitLong,67212,67291
CFFEX.IF.HOT,SHORT,202110150940,4886.2,202110150945,4921.8,2,-21360,2520,-25800,-417351,DT_EnterShort,DT_ExitShort,67441,67442
CFFEX.IF.HOT,SHORT,202110180940,4883.6,202110190940,4868.8,2,8880,41160,0,-408606,DT_EnterShort,DT_ExitShort,67489,67537
CFFEX.IF.HOT,LONG,202110200940,4923.2,202111010940,4867.8,2,-33240,51480,-45720,-441981,DT_EnterLong,DT_ExitLong,67585,67969
CFFEX.IF.HOT,LONG,202111020940,4901.2,202111080940,4833.6,2,-40560,10680,-64320,-482675,DT_EnterLong,DT_ExitLong,68017,68209
CFFEX.IF.HOT,SHORT,202111100950,4800.8,202111150940,4905,2,-62520,35880,-69120,-545329,DT_EnterShort,DT_ExitShort,68307,68449
CFFEX.IF.HOT,SHORT,202111180940,4850.8,202111191350,4890.8,2,-24000,19680,-23880,-569463,DT_EnterShort,DT_ExitShort,68593,68673
CFFEX.IF.HOT,LONG,202111241345,4934,202111260940,4867.2,2,-40080,5760,-40800,-609679,DT_EnterLong,DT_ExitLong,68816,68881
CFFEX.IF.HOT,LONG,202111290940,4850.2,202112020940,4836.4,2,-8280,13200,-26280,-618092,DT_EnterLong,DT_ExitLong,68929,69073
CFFEX.IF.HOT,LONG,202112020950,4862.2,202112130940,5101,2,143280,165360,-12000,-474950,DT_EnterLong,DT_ExitLong,69075,69409
